time,symbol,open,high,low,close,volume,source
2015-10-26 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-27 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-28 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-29 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-30 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-11-02 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-11-03 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-11-04 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-11-05 00:00:00+00,AMCR,29.83586311340332,29.83586311340332,29.83586311340332,29.83586311340332,20,yfinance
2015-11-06 00:00:00+00,AMCR,29.83586311340332,29.83586311340332,29.83586311340332,29.83586311340332,0,yfinance
2015-11-09 00:00:00+00,AMCR,29.83586311340332,29.83586311340332,29.83586311340332,29.83586311340332,0,yfinance
2015-11-10 00:00:00+00,AMCR,29.83586311340332,29.83586311340332,29.83586311340332,29.83586311340332,0,yfinance
2015-11-11 00:00:00+00,AMCR,29.83586311340332,29.83586311340332,29.83586311340332,29.83586311340332,0,yfinance
2015-11-12 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,20,yfinance
2015-11-13 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-16 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-17 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-18 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-19 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-20 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-23 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-24 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-25 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-27 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-11-30 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-12-01 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-12-02 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-12-03 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-12-04 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-12-07 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
2015-12-08 00:00:00+00,AMCR,30.56356430053711,30.56356430053711,30.56356430053711,30.56356430053711,0,yfinance
